MSOA code,house price
E02000657,400000 
E02000658,417500 
E02000659,500000 
E02000660,410000 
E02000661,556000 
E02000662,445000 
E02000663,560000 
E02000664,410000 
E02000665,568125 
E02000666,550000 
E02000667,587500 
E02000668,486250 
E02000669,415000 
E02000670,380000 
E02000671,501250 
E02000672,361000 
E02000673,469500 
E02000674,500000 
E02000675,412500 
E02000676,473000 
E02000677,483000 
E02000678,316000 
E02000679,382500 
E02000680,395000 
E02000681,396000 
E02000682,400000 
E02000683,318686 
E02000685,451500 
E02000686,277500 
E02000687,490000 
E02006783,320000 
E02006784,325000 
E02006798,349998 
E02000689,882500 
E02000690,1900000 
E02000691,648750 
E02000692,762500 
E02000693,450000 
E02000694,645000 
E02000695,470000 
E02000696,391000 
E02000697,600000 
E02000698,958750 
E02000699,555000 
E02000700,355000 
E02000701,376000 
E02000702,375000 
E02000703,683750 
E02000704,470000 
E02000705,395000 
E02000706,345000 
E02000707,365000 
E02000708,515000 
E02000709,524950 
E02000710,305000 
E02000711,375000 
E02000712,376250 
E02000713,414500 
E02000714,445000 
E02000715,381000 
E02000716,380000 
E02000717,285500 
E02000718,315000 
E02000719,440000 
E02000720,602500 
E02000721,450000 
E02000722,379000 
E02000723,430000 
E02000724,392500 
E02000725,375000 
E02000726,560000 
E02000727,380000 
E02000728,395000 
E02000729,425000 
E02000730,390000 
E02000731,355000 
E02000732,364000 
E02000733,375000 
E02000734,425000 
E02000735,345000 
E02000736,350000 
E02000737,360000 
E02000738,370000 
E02000739,375000 
E02000740,327500 
E02000741,340000 
E02000742,350000 
E02000743,350000 
E02000744,340000 
E02000745,370000 
E02000746,392500 
E02000747,452150 
E02000748,340000 
E02000749,352000 
E02000750,425000 
E02000751,665000 
E02000752,350000 
E02000753,360000 
E02000754,525000 
E02000755,435000 
E02000756,425000 
E02000757,482500 
E02000758,483750 
E02000759,500000 
E02000760,465000 
E02000762,483500 
E02000763,417000 
E02000764,475000 
E02000765,480000 
E02000767,458500 
E02000768,772000 
E02000769,346500 
E02000770,390000 
E02000772,404500 
E02000773,417500 
E02000774,407500 
E02000776,372250 
E02000777,760000 
E02000779,230125 
E02000780,276105 
E02000781,430000 
E02000782,355000 
E02000783,325000 
E02006800,327500 
E02006924,470000 
E02006925,550000 
E02000784,1370000 
E02000785,900000 
E02000786,763000 
E02000787,622500 
E02000788,840000 
E02000789,775000 
E02000790,787500 
E02000791,882500 
E02000792,875000 
E02000793,499500 
E02000794,545000 
E02000795,1237500 
E02000796,460000 
E02000797,567500 
E02000798,560000 
E02000799,778553 
E02000800,577500 
E02000801,697500 
E02000802,540000 
E02000803,382500 
E02000804,660000 
E02000805,565000 
E02000806,585000 
E02000807,525000 
E02000808,1800000 
E02000809,667500 
E02000810,450000 
E02000812,576250 
E02000813,435000 
E02000814,522500 
E02000815,654875 
E02000816,376750 
E02000817,361250 
E02000818,589500 
E02000819,381500 
E02000820,495000 
E02000821,315500 
E02000822,375000 
E02000823,472500 
E02000824,370000 
E02000825,344500 
E02000826,429995 
E02000827,483000 
E02000828,443750 
E02000829,438000 
E02000830,611250 
E02000831,640000 
E02000832,510000 
E02000833,428000 
E02000834,600000 
E02000835,548500 
E02000836,680000 
E02000837,1242500 
E02000838,557500 
E02000839,475000 
E02006802,612000 
E02000840,340000 
E02000841,335000 
E02000842,449000 
E02000843,410000 
E02000844,355500 
E02000845,435675 
E02000846,411500 
E02000847,400000 
E02000848,430000 
E02000849,380000 
E02000850,395000 
E02000851,295000 
E02000852,360000 
E02000853,363000 
E02000854,418750 
E02000855,490250 
E02000856,365000 
E02000857,308500 
E02000858,305000 
E02000859,432500 
E02000860,290000 
E02000861,657500 
E02000863,586250 
E02006836,542500 
E02000864,487000 
E02000865,383500 
E02000866,515000 
E02000867,400000 
E02000868,470000 
E02000869,625000 
E02000870,397500 
E02000871,330000 
E02000872,499000 
E02000873,432500 
E02000874,359000 
E02000875,380000 
E02000876,545000 
E02000877,470000 
E02000878,701150 
E02000879,436000 
E02000880,410000 
E02000881,404788 
E02000882,467500 
E02000883,480000 
E02000884,853000 
E02000885,395000 
E02000886,460000 
E02000887,400000 
E02000888,475000 
E02000889,583650 
E02000890,580000 
E02000891,508800 
E02000893,488038 
E02000894,510000 
E02006853,420000 
E02006854,530000 
E02000895,435000 
E02000896,420000 
E02000897,425000 
E02000898,400000 
E02000899,438750 
E02000900,390000 
E02000901,475000 
E02000902,428750 
E02000903,400000 
E02000904,405000 
E02000905,500000 
E02000906,470000 
E02000907,485000 
E02000908,440500 
E02000909,606250 
E02000910,531700 
E02000911,450000 
E02000912,510000 
E02000913,497500 
E02000914,454000 
E02000915,418000 
E02000916,380000 
E02000917,428000 
E02000918,450000 
E02000919,510000 
E02000920,390000 
E02000921,471073 
E02000922,486750 
E02000923,692500 
E02000924,858000 
E02000925,515000 
E02000926,600000 
E02000927,588750 
E02000928,840580 
E02000929,343775 
E02000930,708000 
E02000931,950000 
E02000932,597250 
E02000933,605000 
E02000934,640000 
E02000935,335000 
E02000936,500000 
E02000937,857500 
E02000938,595000 
E02000939,1375000 
E02000940,410000 
E02000941,715000 
E02000942,800000 
E02000943,676250 
E02000944,507500 
E02000945,405000 
E02000946,575000 
E02000947,650000 
E02000948,595000 
E02000949,668750 
E02000950,416500 
E02000951,627475 
E02000952,625000 
E02000953,613875 
E02000954,645000 
E02000955,538000 
E02000956,500000 
E02000957,499000 
E02000958,515000 
E02000959,510000 
E02000960,1530000 
E02000961,975000 
E02000962,1025000 
E02000963,795000 
E02000964,499000 
E02000965,792000 
E02000966,1027500 
E02000967,1100000 
E02000968,610000 
E02000969,499000 
E02000970,1800000 
E02000971,1110000 
E02000972,1037500 
E02000973,897500 
E02000974,1105000 
E02000975,840000 
E02000976,800000 
E02000977,1750000 
E02000978,2850000 
E02000979,947500 
E02000980,700000 
E02000981,785000 
E02000982,950000 
E02000983,575000 
E02006534,340000 
E02006535,390000 
E02006536,305000 
E02006537,305500 
E02006538,320000 
E02006539,282500 
E02006540,290000 
E02006541,270000 
E02006542,424125 
E02006543,334475 
E02006544,319300 
E02006545,274000 
E02006546,320000 
E02006547,277500 
E02006548,275000 
E02006549,421250 
E02006550,275450 
E02006551,373000 
E02006552,182475 
E02006553,265000 
E02006554,265000 
E02006555,218000 
E02006556,295000 
E02006557,217500 
E02006558,162750 
E02006559,352500 
E02006560,280750 
E02004996,420000 
E02004997,435000 
E02004998,300000 
E02004999,268000 
E02005000,222000 
E02005001,278000 
E02005002,215500 
E02005003,221000 
E02005004,247500 
E02005005,325000 
E02005006,400000 
E02005007,299998 
E02005008,387498 
E02005009,337500 
E02003652,311500 
E02003653,289000 
E02003654,400000 
E02003655,402500 
E02003656,350000 
E02003657,432000 
E02003658,375000 
E02003659,368000 
E02003660,439995 
E02003661,390000 
E02003662,253000 
E02003663,315000 
E02003664,241250 
E02003665,275000 
E02003666,219000 
E02003667,262375 
E02003668,351500 
E02003669,246000 
E02003670,310000 
E02003671,250000 
E02003672,496000 
E02003673,485000 
E02003674,575000 
E02003675,415000 
E02004675,310000 
E02004676,310250 
E02004677,502000 
E02004678,360000 
E02004679,390000 
E02004680,310750 
E02004681,290000 
E02004682,301000 
E02004683,248500 
E02004684,323748 
E02004685,193950 
E02004686,250000 
E02004687,286250 
E02004688,255000 
E02004689,405500 
E02004690,260000 
E02004691,510000 
E02004692,400000 
E02004693,248000 
E02004694,365000 
E02004695,348000 
E02004696,393500 
E02003352,605000 
E02003353,445000 
E02003354,408000 
E02003355,306000 
E02003356,499750 
E02003357,275000 
E02003358,285750 
E02003359,300000 
E02003360,337500 
E02003361,305000 
E02003362,300000 
E02003363,384995 
E02003364,355000 
E02003365,390000 
E02003366,365000 
E02003491,380000 
E02003492,310000 
E02003493,480000 
E02003494,450000 
E02003495,292500 
E02003496,390000 
E02003497,697500 
E02003498,325000 
E02003499,310000 
E02003500,475000 
E02003501,437500 
E02003502,297000 
E02003503,405000 
E02003504,315000 
E02003505,302500 
E02003506,452500 
E02003507,365000 
E02003508,351500 
E02003509,302750 
E02003510,334358 
E02003511,400000 
E02003512,389000 
E02003513,394000 
E02003514,300000 
E02003515,312500 
E02003516,299250 
E02003517,375000 
E02003518,331250 
E02003519,320000 
E02003520,285000 
E02003521,300000 
E02003522,384000 
E02003523,412500 
E02005010,221250 
E02005011,330000 
E02005012,295000 
E02005013,277500 
E02005014,408000 
E02005015,322500 
E02005016,380000 
E02005017,319998 
E02005018,320000 
E02005019,337250 
E02005020,257500 
E02005021,355000 
E02005022,305000 
E02005023,237500 
E02005025,310000 
E02005026,315000 
E02005027,350000 
E02006855,265000 
E02006856,260000 
E02005921,320000 
E02005922,243000 
E02005923,203000 
E02005924,236250 
E02005925,205000 
E02005926,300000 
E02005927,268498 
E02005928,350000 
E02005929,372500 
E02005930,400000 
E02005931,328000 
E02005932,315000 
E02005933,305000 
E02005934,275000 
E02005935,329373 
E02005936,432500 
E02005937,305000 
E02005938,343500 
E02005939,360000 
E02006561,535000 
E02006562,574950 
E02006563,565000 
E02006564,370000 
E02006565,448000 
E02006566,470000 
E02006567,368000 
E02006568,306000 
E02006569,405000 
E02006570,300000 
E02006571,378975 
E02006572,305000 
E02006573,373000 
E02006574,300000 
E02003676,675000 
E02003677,396000 
E02003678,375000 
E02003679,344000 
E02003680,516250 
E02003681,599950 
E02003682,550000 
E02003683,712500 
E02003685,707500 
E02003686,592495 
E02003687,602500 
E02006823,575000 
E02006575,289000 
E02006576,359950 
E02006577,269995 
E02006578,245000 
E02006579,336000 
E02006580,270000 
E02006581,278500 
E02006582,372000 
E02006583,309500 
E02006584,267000 
E02006585,300000 
E02006586,256000 
E02006587,245750 
E02005028,293250 
E02005029,372500 
E02005030,285000 
E02005031,245000 
E02005032,256250 
E02005033,268000 
E02005034,355000 
E02005035,328250 
E02005036,280000 
E02005037,435000 
E02005038,365000 
E02005039,313750 
E02005040,456000 
E02005041,329995 
E02005042,296500 
E02005043,260000 
E02005044,278000 
E02005045,228000 
E02005046,252450 
E02005047,248000 
E02005048,299999 
E02005049,375000 
E02005050,270000 
E02005051,169950 
E02005052,172500 
E02005053,162250 
E02005054,265000 
E02004697,555000 
E02004698,349995 
E02004699,350000 
E02004700,338750 
E02004702,269975 
E02004703,465000 
E02004704,362500 
E02004705,406250 
E02004706,405000 
E02004707,475000 
E02004708,383500 
E02004709,344000 
E02004710,322500 
E02006829,350000 
E02006838,529950 
E02004356,235000 
E02004357,216500 
E02004358,240000 
E02004359,270000 
E02004361,303475 
E02004362,257750 
E02004363,189650 
E02004364,270000 
E02004365,170000 
E02004366,215000 
E02004367,299500 
E02006857,261000 
E02006858,258750 
E02004712,445000 
E02004713,295000 
E02004714,322000 
E02004715,267500 
E02004716,277000 
E02004717,246500 
E02004718,232500 
E02004719,335000 
E02004720,285000 
E02004721,345000 
E02004722,265000 
E02004723,295000 
E02004724,327500 
E02004725,255000 
E02004726,349475 
E02006317,465000 
E02006318,835000 
E02006319,386000 
E02006320,394000 
E02006321,721250 
E02006322,700000 
E02006323,375000 
E02006324,500000 
E02006325,835000 
E02006326,519250 
E02006327,515000 
E02006328,485000 
E02006329,975000 
E02006330,498725 
E02006331,775000 
E02006332,692000 
E02006333,735000 
E02006334,1150000 
E02006335,515000 
E02006336,392500 
E02006337,562500 
E02006338,480000 
E02006339,385000 
E02006341,419500 
E02006342,375000 
E02006343,500000 
E02006837,632500 
E02004727,345000 
E02004728,305000 
E02004729,244500 
E02004730,322250 
E02004731,320000 
E02004732,330000 
E02004733,290000 
E02004734,241000 
E02004735,282500 
E02004736,285000 
E02004737,231750 
E02004738,262000 
E02004739,330000 
E02004740,335000 
E02005102,400000 
E02005103,287500 
E02005104,229444 
E02005105,175000 
E02005106,238000 
E02005107,284500 
E02005109,435000 
E02005110,295000 
E02005111,275000 
E02005112,252500 
E02005113,325250 
E02005114,225000 
E02006879,137500 
E02006880,169000 
E02004741,210000 
E02004742,198475 
E02004743,207000 
E02004744,160000 
E02004745,185000 
E02004746,285000 
E02004747,186500 
E02004748,165000 
E02004749,276500 
E02004750,200000 
E02005055,222000 
E02005056,195000 
E02005057,270000 
E02005058,252500 
E02005059,290000 
E02005060,320000 
E02005061,285000 
E02005062,315000 
E02005063,320000 
E02005064,395000 
E02005065,260000 
E02005066,399000 
E02005067,411500 
E02006344,590000 
E02006345,537500 
E02006346,730000 
E02006347,327500 
E02006348,404000 
E02006349,356750 
E02006350,350000 
E02006351,417500 
E02006352,428750 
E02006353,330000 
E02006354,630000 
E02006355,390000 
E02006356,425000 
E02006357,395000 
E02006358,475000 
E02006359,707500 
E02006360,590000 
E02006361,625000 
E02004751,375000 
E02004752,370000 
E02004753,329000 
E02004754,433000 
E02004755,300000 
E02004756,375000 
E02004757,500000 
E02004758,525000 
E02004759,400000 
E02004760,440000 
E02004761,477500 
E02004368,261000 
E02004369,305000 
E02004370,210000 
E02004371,225000 
E02004372,207250 
E02004373,232500 
E02004374,257950 
E02004375,200000 
E02004376,170000 
E02004377,235000 
E02004378,165000 
E02004764,285000 
E02004765,290000 
E02004766,249998 
E02004767,210000 
E02004768,245000 
E02004769,195000 
E02004770,200000 
E02004771,209500 
E02004772,280000 
E02004774,360000 
E02004775,275000 
E02004776,321000 
E02004777,253750 
E02004778,295000 
E02006822,265000 
E02006830,250000 
E02006831,289000 
E02006588,380000 
E02006589,359000 
E02006590,389995 
E02006591,338500 
E02006592,476500 
E02006593,272500 
E02006594,334000 
E02006595,545000 
E02006596,390000 
E02006597,385000 
E02006598,400000 
E02006599,575000 
E02006600,300000 
E02006601,374995 
E02006602,434995 
E02006603,390000 
E02003581,177000 
E02003582,251250 
E02003583,195000 
E02003584,134500 
E02003585,246000 
E02003586,210000 
E02003587,182500 
E02003588,199950 
E02003589,154000 
E02003590,300000 
E02003591,228000 
E02003592,250000 
E02003593,290000 
E02003594,186250 
E02003595,228000 
E02003596,190000 
E02003597,270000 
E02003598,205000 
E02004379,426500 
E02004380,450000 
E02004381,312500 
E02004382,372000 
E02004383,470000 
E02004384,325000 
E02004385,283250 
E02004386,248500 
E02004387,240625 
E02004388,292500 
E02004389,350000 
E02004390,345000 
E02004391,252500 
E02005068,310000 
E02005069,300000 
E02005070,359950 
E02005071,211500 
E02005072,360000 
E02005073,207500 
E02005074,353000 
E02005075,294000 
E02005076,248000 
E02005077,282750 
E02005078,370000 
E02005079,330000 
E02005080,249500 
E02005081,380000 
E02005082,326748 
E02005083,337950 
E02005084,395000 
E02005085,475000 
E02005086,370000 
E02003314,250000 
E02003315,335000 
E02003316,299000 
E02003317,310000 
E02003318,320000 
E02003319,210000 
E02003320,252950 
E02003321,243500 
E02003322,192250 
E02003323,220000 
E02003324,245000 
E02003325,173000 
E02003326,225000 
E02003327,267750 
E02003328,215000 
E02003329,195000 
E02003330,228830 
E02003331,245000 
E02003332,290000 
E02003333,170000 
E02003334,220000 
E02003335,170000 
E02003336,290000 
E02003337,252500 
E02003338,237000 
E02003339,300000 
E02003340,235000 
E02003341,275000 
E02003342,290000 
E02003343,377500 
E02003344,235000 
E02003345,285000 
E02003346,270000 
E02003347,227000 
E02003348,355000 
E02003349,257000 
E02003350,273000 
E02003351,238750 
E02006604,290000 
E02006605,425000 
E02006606,338750 
E02006607,420000 
E02006608,442500 
E02006609,446500 
E02006610,460000 
E02006611,489995 
E02006612,345000 
E02006613,329000 
E02006614,425000 
E02006615,325000 
E02006616,343500 
E02006617,295000 
E02006618,400000 
E02006619,460000 
E02006620,425000 
E02003459,319998 
E02003460,350000 
E02003461,277750 
E02003462,280000 
E02003463,255000 
E02003464,227750 
E02003465,253000 
E02003466,250000 
E02003467,234500 
E02003468,267250 
E02003469,306250 
E02003470,205000 
E02003471,237500 
E02003472,210500 
E02003473,237000 
E02003474,309750 
E02003475,315000 
E02003476,208500 
E02003477,369995 
E02003478,289998 
E02003479,199750 
E02003480,268998 
E02003481,195000 
E02003482,347248 
E02003483,323750 
E02003484,250000 
E02003485,250000 
E02003486,350000 
E02003487,253000 
E02003488,235000 
E02003489,285000 
E02003490,240000 
E02006362,580000 
E02006363,560000 
E02006364,325000 
E02006365,443750 
E02006366,543750 
E02006367,635000 
E02006368,625000 
E02006369,599375 
E02006370,360000 
E02006371,450000 
E02006372,365000 
E02006373,532500 
E02006374,425000 
E02004779,325000 
E02004780,260000 
E02004781,285000 
E02004782,253000 
E02004783,271000 
E02004784,467000 
E02004785,456000 
E02004786,241500 
E02004787,295000 
E02004788,408750 
E02004789,289500 
E02004790,312500 
E02004791,249475 
E02004792,299995 
E02004793,565000 
E02004794,445000 
E02004795,495475 
E02004796,375000 
E02004797,315000 
E02004798,305000 
E02004799,254250 
E02004800,421500 
E02004801,462500 
E02005940,590000 
E02005941,740250 
E02005942,920000 
E02005943,427500 
E02005944,368750 
E02005945,450000 
E02005946,400000 
E02005947,487000 
E02005948,522000 
E02005949,310000 
E02005950,494000 
E02005951,408000 
E02005952,336000 
E02005953,437500 
E02005954,367500 
E02005955,316000 
E02005956,270500 
E02005957,265500 
E02003524,186250 
E02003525,194500 
E02003526,380000 
E02003527,255000 
E02003529,269000 
E02003530,220000 
E02003531,224000 
E02003532,220000 
E02003533,180000 
E02003534,200000 
E02003535,187000 
E02003536,145000 
E02003537,240500 
E02003538,174000 
E02003539,159500 
E02003540,239000 
E02003541,157500 
E02003542,226250 
E02003543,203500 
E02003544,207750 
E02003545,191250 
E02003546,245000 
E02003547,235000 
E02003548,222500 
E02006821,287500 
E02003389,410000 
E02003390,540000 
E02003391,397475 
E02003392,334000 
E02003393,310000 
E02003394,270000 
E02003395,260000 
E02003396,265000 
E02003397,312000 
E02003398,275000 
E02003399,289000 
E02003400,280575 
E02003401,285000 
E02003402,265000 
E02003403,281000 
E02003404,285000 
E02003405,375000 
E02003406,325000 
E02006375,553250 
E02006376,465000 
E02006377,610000 
E02006378,469000 
E02006379,367500 
E02006380,584500 
E02006381,640000 
E02006382,340000 
E02006383,475000 
E02006384,370000 
E02006385,313875 
E02006386,500000 
E02006387,375000 
E02006388,350000 
E02006389,375000 
E02006390,405000 
E02006391,385000 
E02006392,290000 
E02004392,337500 
E02004393,340000 
E02004394,405000 
E02004395,300000 
E02004396,379975 
E02004397,335000 
E02004398,219000 
E02004399,245000 
E02004400,388750 
E02004401,280000 
E02004402,167250 
E02006393,375000 
E02006394,360000 
E02006395,385000 
E02006396,422500 
E02006397,670000 
E02006398,335000 
E02006399,350000 
E02006400,465000 
E02006401,344750 
E02006402,447750 
E02004802,309000 
E02004803,250000 
E02004804,307500 
E02004805,358750 
E02004806,340000 
E02004807,293000 
E02004808,277500 
E02004809,276000 
E02004810,285000 
E02004811,265000 
E02004812,320000 
E02004813,280000 
E02005087,373000 
E02005088,305000 
E02005089,342500 
E02005090,490000 
E02005091,320000 
E02005093,420000 
E02005094,390000 
E02005095,520000 
E02005096,387000 
E02005097,858000 
E02005098,551500 
E02005099,463000 
E02005100,345000 
E02005101,667498 
E02006832,283000 
E02003407,322500 
E02003408,319000 
E02003409,322500 
E02003410,340000 
E02003411,395000 
E02003412,351500 
E02003413,300000 
E02003414,271250 
E02003415,267500 
E02003416,410000 
E02003417,287241 
E02003418,364000 
E02003419,360500 
E02003420,321500 
E02003688,885000 
E02003689,937500 
E02003690,497500 
E02003691,605000 
E02003692,550000 
E02003693,672500 
E02003694,410000 
E02003695,465000 
E02005958,331000 
E02005959,440000 
E02005960,450000 
E02005961,410000 
E02005962,419000 
E02005963,379500 
E02005964,377500 
E02005965,460000 
E02005966,283500 
E02005967,285000 
E02005968,435000 
E02005969,398000 
E02005970,244000 
E02005971,308000 
E02005972,365000 
E02005973,552500 
E02005974,620000 
E02005975,600000 
E02005976,945000 
E02005977,490000 
E02003549,372000 
E02003550,218500 
E02003551,215500 
E02003552,205000 
E02003553,236000 
E02003554,259250 
E02003555,197900 
E02003556,246250 
E02003557,230000 
E02003558,200000 
E02003559,370000 
E02003560,191000 
E02003561,149961 
E02003562,240000 
E02003563,216000 
E02003564,217500 
E02003565,207498 
E02003566,222500 
E02003567,232750 
E02003568,190000 
E02003569,202360 
E02003570,178000 
E02003571,175000 
E02003572,255000 
E02003573,215000 
E02003574,220000 
E02003575,201000 
E02003576,213000 
E02003577,205000 
E02003578,213500 
E02003579,215000 
E02003580,205000 
E02006403,310000 
E02006404,350000 
E02006405,395000 
E02006406,372120 
E02006407,379950 
E02006408,355000 
E02006409,392500 
E02006410,345000 
E02006411,435000 
E02006412,503000 
E02006413,428750 
E02006414,410000 
E02006415,465000 
E02006416,590000 
E02006417,340000 
E02006418,465000 
E02006419,344000 
E02006420,545000 
E02006421,510000 
E02006422,420000 
E02006423,303500 
E02006424,430000 
E02006425,365000 
E02006426,380000 
E02006427,388500 
E02005115,160000 
E02005116,185000 
E02005117,275000 
E02005118,236000 
E02005119,240000 
E02005120,231500 
E02005121,250000 
E02005122,325000 
E02005123,250000 
E02005124,191750 
E02005125,230000 
E02005126,257500 
E02005127,335000 
E02005128,286250 
E02005129,260000 
E02005130,300000 
E02005131,392500 
E02006429,375000 
E02006430,390000 
E02006431,362500 
E02006432,450000 
E02006433,561250 
E02006434,457500 
E02006435,475000 
E02006436,395000 
E02006437,475000 
E02006438,445000 
E02006790,429000 
E02004814,293000 
E02004815,188000 
E02004816,274995 
E02004817,234000 
E02004818,295000 
E02004819,287000 
E02004820,337500 
E02004821,560000 
E02004822,506000 
E02004823,287500 
E02004824,293000 
E02004825,315000 
E02004826,411000 
E02004827,375000 
E02004828,362500 
E02005132,153750 
E02005133,320000 
E02005134,178500 
E02005135,220500 
E02005136,258000 
E02005137,220000 
E02005138,229500 
E02005139,290000 
E02005140,322500 
E02005141,353000 
E02005142,251250 
E02005143,230000 
E02005144,191000 
E02005145,272000 
E02005146,200000 
E02005147,166250 
E02005148,280000 
E02005149,300000 
E02005150,290000 
E02005151,300000 
E02005153,330000 
E02005154,410000 
E02005155,435500 
E02005156,356000 
E02005157,370000 
E02005158,455000 
E02005159,408750 
E02005160,310000 
E02005161,365000 
E02006833,356750 
E02005162,325000 
E02005163,400000 
E02005164,359000 
E02005165,425000 
E02005166,335000 
E02005167,517500 
E02005168,441500 
E02005169,300000 
E02005170,390000 
E02005171,299000 
E02005172,510000 
E02005173,472500 
E02005174,395000 
E02005175,427498 
E02005978,418000 
E02005979,380000 
E02005980,408650 
E02005981,328750 
E02005982,315000 
E02005983,275000 
E02005984,435000 
E02005985,291000 
E02005986,267500 
E02005987,352473 
E02005988,300000 
E02005991,310000 
E02005992,350000 
E02006886,339000 
E02006439,370000 
E02006440,400000 
E02006441,386250 
E02006442,775000 
E02006443,385000 
E02006444,492250 
E02006445,400000 
E02006446,517500 
E02006447,479950 
E02006448,427500 
E02006449,472500 
E02006450,629000 
E02006451,510000 
E02006453,525000 
E02006454,620000 
E02006455,390000 
E02006839,560000 
E02004403,420000 
E02004404,525000 
E02004405,350000 
E02004406,424000 
E02004407,435000 
E02004408,285000 
E02004409,537000 
E02004410,505000 
E02004411,290000 
E02004412,290500 
E02004413,320000 
E02004414,309000 
E02004415,469500 
E02004416,361250 
E02004417,255000 
E02004418,276000 
E02004419,234000 
E02004420,320000 
E02004421,253000 
E02004422,296498 
E02004423,290000 
E02003367,485000 
E02003368,297500 
E02003369,550000 
E02003370,396250 
E02003371,373000 
E02003372,350000 
E02003373,550000 
E02003374,315000 
E02003375,320000 
E02003376,278500 
E02003377,430000 
E02003378,299950 
E02003379,303000 
E02003380,295000 
E02003381,410000 
E02003382,278750 
E02003383,342000 
E02003384,495000 
E02003385,303000 
E02003386,325000 
E02003387,379950 
E02003388,427500 
E02005993,330000 
E02005994,400000 
E02005995,400000 
E02005996,393500 
E02005997,465000 
E02005998,380000 
E02005999,385000 
E02006000,307000 
E02006001,329000 
E02006002,300000 
E02006003,333750 
E02006004,409975 
E02006005,275000 
E02006006,265000 
E02006007,450000 
E02004829,443750 
E02004830,462000 
E02004831,565000 
E02004832,452500 
E02004833,625000 
E02004834,410000 
E02004835,440000 
E02004836,375000 
E02004837,484250 
E02004838,388500 
E02004839,510000 
E02004840,360000 
E02004841,290000 
E02004842,360000 
E02003421,465000 
E02003422,690000 
E02003423,408500 
E02003424,437450 
E02003425,335000 
E02003426,499999 
E02003427,405000 
E02003428,422500 
E02003429,524000 
E02003430,461250 
E02003431,431500 
E02003432,497000 
E02003433,411000 
E02003434,377500 
E02003435,530000 
E02003436,522500 
E02003437,570000 
E02003438,710000 
E02006456,372250 
E02006457,750000 
E02006458,620000 
E02006459,311250 
E02006460,311000 
E02006461,510000 
E02006462,369000 
E02006463,290000 
E02006464,378000 
E02006465,569995 
E02006466,380000 
E02006467,563000 
E02003439,575000 
E02003440,455500 
E02003441,430000 
E02003442,374500 
E02003443,361550 
E02003444,415000 
E02003445,350000 
E02003446,425000 
E02003447,405500 
E02003448,482475 
E02003449,320000 
E02003450,390000 
E02003451,412500 
E02003452,418750 
E02003453,530000 
E02003454,358750 
E02003455,410000 
E02003456,476000 
E02003457,550000 
E02003458,473000 
E02006621,395000 
E02006622,315000 
E02006623,272543 
E02006624,395000 
E02006625,281500 
E02006626,315000 
E02006627,296250 
E02006628,260000 
E02006629,270000 
E02006630,225000 
E02006631,220000 
E02006632,280500 
E02006633,400000 
E02003696,411500 
E02003697,482500 
E02003698,500000 
E02003699,381250 
E02003701,335950 
E02003702,515000 
E02003703,305000 
E02003704,488750 
E02003705,318000 
E02003706,313125 
E02003707,308000 
E02003708,220000 
E02003709,295975 
E02003710,346000 
E02003711,275000 
E02003712,327500 
E02003713,480000 
E02003714,367500 
E02003715,685000 
E02003716,508000 
E02003717,560500 
E02003718,480000 
E02006824,417500 
E02002985,350000 
E02002986,261250 
E02002987,355000 
E02002988,383750 
E02002989,347500 
E02002990,359339 
E02002991,495000 
E02002992,415000 
E02002993,342500 
E02002994,496000 
E02002995,241500 
E02002996,530000 
E02002997,328000 
E02002998,315000 
E02002999,287500 
E02003000,365000 
E02003001,550000 
E02003002,392500 
E02003003,280000 
E02003004,322995 
E02003005,490000 
E02003006,275000 
E02003007,240000 
E02003008,204500 
E02003009,265000 
E02003010,218500 
E02003011,285000 
E02003172,280000 
E02003173,269000 
E02003174,310000 
E02003175,294500 
E02003176,245000 
E02003177,309250 
E02003178,278000 
E02003179,305000 
E02003180,275000 
E02003181,295000 
E02003182,410000 
E02003183,447500 
E02003184,205000 
E02003185,335000 
E02003186,228000 
E02003187,234500 
E02003188,180000 
E02003189,261000 
E02003190,164000 
E02003191,401000 
E02003192,196000 
E02006883,195500 
E02006885,244750 
E02004236,320000 
E02004237,380000 
E02004238,367500 
E02004239,400000 
E02004240,259250 
E02004241,320000 
E02004242,415000 
E02003194,385000 
E02003195,305000 
E02003196,399750 
E02003197,283500 
E02003198,255000 
E02003199,265000 
E02003200,254000 
E02003201,265000 
E02003202,315000 
E02003203,270000 
E02003204,294500 
E02003205,300000 
E02003206,338375 
E02003207,250000 
E02003208,247500 
E02003209,271500 
E02003210,437000 
E02003211,475000 
E02003012,228500 
E02003013,239000 
E02003014,208000 
E02003015,330000 
E02003016,216500 
E02003017,425000 
E02003018,300000 
E02003019,223000 
E02003020,570000 
E02003021,345000 
E02003022,550000 
E02003023,265000 
E02003024,268748 
E02003025,262000 
E02003026,599975 
E02003027,395000 
E02003028,544000 
E02003029,235000 
E02003030,256250 
E02003031,395000 
E02003032,237500 
E02003033,350000 
E02003034,275000 
E02003036,300000 
E02003037,380500 
E02003038,225000 
E02003039,237000 
E02003040,256500 
E02003041,455000 
E02003043,340500 
E02003044,245000 
E02003045,365000 
E02003046,255000 
E02003047,345000 
E02003048,303000 
E02003049,257500 
E02003050,245000 
E02003051,300000 
E02003052,320000 
E02003053,314000 
E02003054,216000 
E02003055,206000 
